Base TechID,Measure TechID,System Type,Building Type,Building Location,kW_base,kW_meas
RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-AOE,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-LRM-LSC-Correct-40%UC-AOE,rDXGF,SFm,CZ11,6.631,4.8247
RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-AOE,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-LRM-LSC-Correct-40%UC-AOE,rDXGF,SFm,CZ12,4.3602,3.4374
RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-AOE,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-LRM-LSC-Correct-40%UC-AOE,rDXGF,SFm,CZ13,7.4687,5.3507
RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-AOE,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-LRM-LSC-Correct-40%UC-AOE,rDXGF,SFm,CZ14,4.5381,3.5029
RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-AOE,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-LRM-LSC-Correct-40%UC-AOE,rDXGF,SFm,CZ15,8.2805,5.7877
RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-AOE,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-LRM-LSC-Correct-40%UC-AOE,rDXGF,SFm,CZ16,3.0812,2.6782
RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-AOE,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-LRM-LSC-Correct-40%UC-AOE,rDXGF,SFm,CZ01,2.1122,2.1122
RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-AOE,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-LRM-LSC-Correct-40%UC-AOE,rDXGF,SFm,CZ02,4.1383,3.3883
RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-AOE,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-LRM-LSC-Correct-40%UC-AOE,rDXGF,SFm,CZ03,2.7738,2.5345
RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-AOE,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-LRM-LSC-Correct-40%UC-AOE,rDXGF,SFm,CZ04,7.9168,5.7178
RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-AOE,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-LRM-LSC-Correct-40%UC-AOE,rDXGF,SFm,CZ05,3.2562,2.8386
RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-AOE,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-LRM-LSC-Correct-40%UC-AOE,rDXGF,SFm,CZ06,2.5008,2.3812
RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-AOE,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-LRM-LSC-Correct-40%UC-AOE,rDXGF,SFm,CZ07,2.6016,2.4456
RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-AOE,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-LRM-LSC-Correct-40%UC-AOE,rDXGF,SFm,CZ08,3.8817,3.2587
RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-AOE,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-LRM-LSC-Correct-40%UC-AOE,rDXGF,SFm,CZ09,4.0077,3.2666
RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-AOE,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-LRM-LSC-Correct-40%UC-AOE,rDXGF,SFm,CZ10,4.86,3.8111
RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-AOE,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-LRM-LSC-Correct-40%UC-AOE,rDXGF,SFm,CZ11,6.631,4.8247
RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-AOE,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-LRM-LSC-Correct-40%UC-AOE,rDXGF,SFm,CZ12,4.3602,3.4374
RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-AOE,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-LRM-LSC-Correct-40%UC-AOE,rDXGF,SFm,CZ13,7.4687,5.3507
RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-AOE,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-LRM-LSC-Correct-40%UC-AOE,rDXGF,SFm,CZ14,4.5381,3.5029
RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-AOE,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-LRM-LSC-Correct-40%UC-AOE,rDXGF,SFm,CZ15,8.2805,5.7877
RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-AOE,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-LRM-LSC-Correct-40%UC-AOE,rDXGF,SFm,CZ16,3.0812,2.6782
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-AOE,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-Correct-7.5%UC-AOE,rDXHP,SFm,CZ01,2.1228,2.1228
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-AOE,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-Correct-7.5%UC-AOE,rDXHP,SFm,CZ02,4.1383,3.8264
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-AOE,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-Correct-7.5%UC-AOE,rDXHP,SFm,CZ03,2.7738,2.6743
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-AOE,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-Correct-7.5%UC-AOE,rDXHP,SFm,CZ04,7.9168,7.0023
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-AOE,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-Correct-7.5%UC-AOE,rDXHP,SFm,CZ05,3.2562,3.0825
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-AOE,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-Correct-7.5%UC-AOE,rDXHP,SFm,CZ06,2.5009,2.4511
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-AOE,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-Correct-7.5%UC-AOE,rDXHP,SFm,CZ07,2.6016,2.5367
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-AOE,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-Correct-7.5%UC-AOE,rDXHP,SFm,CZ08,3.8817,3.6226
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-AOE,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-Correct-7.5%UC-AOE,rDXHP,SFm,CZ09,4.0077,3.6995
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-AOE,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-Correct-7.5%UC-AOE,rDXHP,SFm,CZ10,4.86,4.4238
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-AOE,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-Correct-7.5%UC-AOE,rDXHP,SFm,CZ11,6.6311,5.8799
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-AOE,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-Correct-7.5%UC-AOE,rDXHP,SFm,CZ12,4.3602,3.9764
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-AOE,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-Correct-7.5%UC-AOE,rDXHP,SFm,CZ13,7.4687,6.5879
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-AOE,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-Correct-7.5%UC-AOE,rDXHP,SFm,CZ14,4.5382,4.1077
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-AOE,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-Correct-7.5%UC-AOE,rDXHP,SFm,CZ15,8.2805,7.2438
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-AOE,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-Correct-7.5%UC-AOE,rDXHP,SFm,CZ16,3.0812,2.9136
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-AOE,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-Correct-7.5%UC-AOE,rDXHP,SFm,CZ01,2.1228,2.1228
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-AOE,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-Correct-7.5%UC-AOE,rDXHP,SFm,CZ02,4.1383,3.8264
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-AOE,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-Correct-7.5%UC-AOE,rDXHP,SFm,CZ03,2.7738,2.6743
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-AOE,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-Correct-7.5%UC-AOE,rDXHP,SFm,CZ04,7.9168,7.0023
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-AOE,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-Correct-7.5%UC-AOE,rDXHP,SFm,CZ05,3.2562,3.0825
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-AOE,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-Correct-7.5%UC-AOE,rDXHP,SFm,CZ06,2.5009,2.4511
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-AOE,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-Correct-7.5%UC-AOE,rDXHP,SFm,CZ07,2.6016,2.5367
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-AOE,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-Correct-7.5%UC-AOE,rDXHP,SFm,CZ08,3.8817,3.6226
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-AOE,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-Correct-7.5%UC-AOE,rDXHP,SFm,CZ09,4.0077,3.6995
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-AOE,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-Correct-7.5%UC-AOE,rDXHP,SFm,CZ10,4.86,4.4238
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-AOE,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-Correct-7.5%UC-AOE,rDXHP,SFm,CZ11,6.6311,5.8799
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-AOE,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-Correct-7.5%UC-AOE,rDXHP,SFm,CZ12,4.3602,3.9764
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-AOE,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-Correct-7.5%UC-AOE,rDXHP,SFm,CZ13,7.4687,6.5879
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-AOE,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-Correct-7.5%UC-AOE,rDXHP,SFm,CZ14,4.5382,4.1077
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-AOE,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-Correct-7.5%UC-AOE,rDXHP,SFm,CZ15,8.2805,7.2438
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-AOE,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-Correct-7.5%UC-AOE,rDXHP,SFm,CZ16,3.0812,2.9136
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-AOE,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-Correct-0%UC-AOE,rDXHP,SFm,CZ01,2.1228,2.1228
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-AOE,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-Correct-0%UC-AOE,rDXHP,SFm,CZ02,4.1383,3.9934
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-AOE,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-Correct-0%UC-AOE,rDXHP,SFm,CZ03,2.7738,2.7275
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-AOE,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-Correct-0%UC-AOE,rDXHP,SFm,CZ04,7.9168,7.492
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-AOE,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-Correct-0%UC-AOE,rDXHP,SFm,CZ05,3.2562,3.1755
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-AOE,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-Correct-0%UC-AOE,rDXHP,SFm,CZ06,2.5009,2.4778
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-AOE,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-Correct-0%UC-AOE,rDXHP,SFm,CZ07,2.6016,2.5715
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-AOE,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-Correct-0%UC-AOE,rDXHP,SFm,CZ08,3.8817,3.7613
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-AOE,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-Correct-0%UC-AOE,rDXHP,SFm,CZ09,4.0077,3.8645
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-AOE,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-Correct-0%UC-AOE,rDXHP,SFm,CZ10,4.86,4.6574
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-AOE,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-Correct-0%UC-AOE,rDXHP,SFm,CZ11,6.6311,6.2821
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-AOE,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-Correct-0%UC-AOE,rDXHP,SFm,CZ12,4.3602,4.182
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-AOE,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-Correct-0%UC-AOE,rDXHP,SFm,CZ13,7.4687,7.0595
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-AOE,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-Correct-0%UC-AOE,rDXHP,SFm,CZ14,4.5382,4.3382
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-AOE,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-Correct-0%UC-AOE,rDXHP,SFm,CZ15,8.2805,7.799
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-AOE,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-Correct-0%UC-AOE,rDXHP,SFm,CZ16,3.0812,3.0033
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-AOE,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-Correct-0%UC-AOE,rDXHP,SFm,CZ01,2.1228,2.1228
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-AOE,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-Correct-0%UC-AOE,rDXHP,SFm,CZ02,4.1383,3.9934
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-AOE,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-Correct-0%UC-AOE,rDXHP,SFm,CZ03,2.7738,2.7275
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-AOE,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-Correct-0%UC-AOE,rDXHP,SFm,CZ04,7.9168,7.492
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-AOE,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-Correct-0%UC-AOE,rDXHP,SFm,CZ05,3.2562,3.1755
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-AOE,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-Correct-0%UC-AOE,rDXHP,SFm,CZ06,2.5009,2.4778
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-AOE,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-Correct-0%UC-AOE,rDXHP,SFm,CZ07,2.6016,2.5715
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-AOE,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-Correct-0%UC-AOE,rDXHP,SFm,CZ08,3.8817,3.7613
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-AOE,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-Correct-0%UC-AOE,rDXHP,SFm,CZ09,4.0077,3.8645
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-AOE,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-Correct-0%UC-AOE,rDXHP,SFm,CZ10,4.86,4.6574
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-AOE,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-Correct-0%UC-AOE,rDXHP,SFm,CZ11,6.6311,6.2821
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-AOE,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-Correct-0%UC-AOE,rDXHP,SFm,CZ12,4.3602,4.182
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-AOE,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-Correct-0%UC-AOE,rDXHP,SFm,CZ13,7.4687,7.0595
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-AOE,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-Correct-0%UC-AOE,rDXHP,SFm,CZ14,4.5382,4.3382
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-AOE,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-Correct-0%UC-AOE,rDXHP,SFm,CZ15,8.2805,7.799
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-AOE,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-Correct-0%UC-AOE,rDXHP,SFm,CZ16,3.0812,3.0033
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-NR,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-Correct-0%UC-NR,rDXHP,SFm,CZ01,2.1228,2.1228
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-NR,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-Correct-0%UC-NR,rDXHP,SFm,CZ02,4.1383,3.9934
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-NR,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-Correct-0%UC-NR,rDXHP,SFm,CZ03,2.7738,2.7275
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-NR,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-Correct-0%UC-NR,rDXHP,SFm,CZ04,7.9168,7.492
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-NR,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-Correct-0%UC-NR,rDXHP,SFm,CZ05,3.2562,3.1755
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-NR,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-Correct-0%UC-NR,rDXHP,SFm,CZ06,2.5009,2.4778
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-NR,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-Correct-0%UC-NR,rDXHP,SFm,CZ07,2.6016,2.5715
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-NR,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-Correct-0%UC-NR,rDXHP,SFm,CZ08,3.8817,3.7613
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-NR,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-Correct-0%UC-NR,rDXHP,SFm,CZ09,4.0077,3.8645
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-NR,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-Correct-0%UC-NR,rDXHP,SFm,CZ10,4.86,4.6574
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-NR,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-Correct-0%UC-NR,rDXHP,SFm,CZ11,6.6311,6.2821
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-NR,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-Correct-0%UC-NR,rDXHP,SFm,CZ12,4.3602,4.182
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-NR,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-Correct-0%UC-NR,rDXHP,SFm,CZ13,7.4687,7.0595
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-NR,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-Correct-0%UC-NR,rDXHP,SFm,CZ14,4.5382,4.3382
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-NR,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-Correct-0%UC-NR,rDXHP,SFm,CZ15,8.2805,7.799
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-NR,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-Correct-0%UC-NR,rDXHP,SFm,CZ16,3.0812,3.0033
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-NC,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-Correct-0%UC-NC,rDXHP,SFm,CZ01,2.1228,2.1228
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-NC,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-Correct-0%UC-NC,rDXHP,SFm,CZ02,4.1383,3.9934
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-NC,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-Correct-0%UC-NC,rDXHP,SFm,CZ03,2.7738,2.7275
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-NC,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-Correct-0%UC-NC,rDXHP,SFm,CZ04,7.9168,7.492
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-NC,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-Correct-0%UC-NC,rDXHP,SFm,CZ05,3.2562,3.1755
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-NC,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-Correct-0%UC-NC,rDXHP,SFm,CZ06,2.5009,2.4778
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-NC,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-Correct-0%UC-NC,rDXHP,SFm,CZ07,2.6016,2.5715
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-NC,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-Correct-0%UC-NC,rDXHP,SFm,CZ08,3.8817,3.7613
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-NC,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-Correct-0%UC-NC,rDXHP,SFm,CZ09,4.0077,3.8645
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-NC,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-Correct-0%UC-NC,rDXHP,SFm,CZ10,4.86,4.6574
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-NC,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-Correct-0%UC-NC,rDXHP,SFm,CZ11,6.6311,6.2821
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-NC,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-Correct-0%UC-NC,rDXHP,SFm,CZ12,4.3602,4.182
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-NC,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-Correct-0%UC-NC,rDXHP,SFm,CZ13,7.4687,7.0595
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-NC,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-Correct-0%UC-NC,rDXHP,SFm,CZ14,4.5382,4.3382
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-NC,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-Correct-0%UC-NC,rDXHP,SFm,CZ15,8.2805,7.799
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-NC,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-Correct-0%UC-NC,rDXHP,SFm,CZ16,3.0812,3.0033
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-NR,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-Correct-0%UC-NR,rDXHP,SFm,CZ01,2.1228,2.1228
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-NR,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-Correct-0%UC-NR,rDXHP,SFm,CZ02,4.1383,3.9934
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-NR,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-Correct-0%UC-NR,rDXHP,SFm,CZ03,2.7738,2.7275
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-NR,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-Correct-0%UC-NR,rDXHP,SFm,CZ04,7.9168,7.492
