TechID,System Type,Building Type,Building Location,UEC_kWhMeas__heat,UEC_kWhMeas__cool,UEC_kWhMeas__ventFan
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-NR,rDXHP,MFm,CZ15,5395.56,61345.96,12945.49
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-NC,rDXHP,MFm,CZ15,5395.56,61345.96,12945.49
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-AOE,rDXHP,MFm,CZ15,6655.74,67993.36,12945.49
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-AOE,rDXHP,MFm,CZ15,6655.74,67993.36,12945.49
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-AOE,rDXHP,MFm,CZ15,6655.74,67993.36,12945.49
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-AOE,rDXHP,MFm,CZ15,6655.74,67993.36,12945.49
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-AOE,rDXHP,MFm,CZ15,6655.74,67993.36,12945.49
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-AOE,rDXHP,MFm,CZ15,6655.74,67993.36,12945.49
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-AOE,rDXHP,MFm,CZ15,6655.74,67993.36,12945.49
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-AOE,rDXHP,MFm,CZ15,6655.74,67993.36,12945.49
RB-dxAC_equip-spltAC-SEER-BA-rDXGF-LRM-LSC-AOE,rDXGF,MFm,CZ16,28509.02,8556.31,5175.49
RB-dxAC_equip-spltAC-SEER-BA-rDXGF-LRM-LSC-AOE,rDXGF,MFm,CZ16,28509.02,8556.31,5175.49
RB-dxAC_equip-spltAC-SEER-BA-rDXGF-LRM-LSC-AOE,rDXGF,MFm,CZ16,28509.02,8556.31,5175.49
RB-dxAC_equip-spltAC-SEER-BA-rDXGF-LRM-LSC-AOE,rDXGF,MFm,CZ16,28509.02,8556.31,5175.49
RB-dxAC_equip-spltAC-SEER-BA-rDXGF-LRM-LSC-NR,rDXGF,MFm,CZ16,28509.02,7719.8,5175.49
RB-dxAC_equip-spltAC-SEER-BA-rDXGF-LRM-LSC-NC,rDXGF,MFm,CZ16,28509.02,7719.8,5175.49
RB-dxAC_equip-spltAC-SEER-BA-rDXGF-LRM-LSC-AOE,rDXGF,MFm,CZ16,28509.02,8556.31,5175.49
RB-dxAC_equip-spltAC-SEER-BA-rDXGF-LRM-LSC-AOE,rDXGF,MFm,CZ16,28509.02,8556.31,5175.49
RB-dxAC_equip-spltAC-SEER-BA-rDXGF-LRM-LSC-AOE,rDXGF,MFm,CZ16,28509.02,8556.31,5175.49
RB-dxAC_equip-spltAC-SEER-BA-rDXGF-LRM-LSC-AOE,rDXGF,MFm,CZ16,28509.02,8556.31,5175.49
RB-dxAC_equip-spltAC-SEER-BA-rDXGF-LRM-LSC-AOE,rDXGF,MFm,CZ16,28509.02,8556.31,5175.49
RB-dxAC_equip-spltAC-SEER-BA-rDXGF-LRM-LSC-AOE,rDXGF,MFm,CZ16,28509.02,8556.31,5175.49
RB-dxAC_equip-spltAC-SEER-BA-rDXGF-LRM-LSC-AOE,rDXGF,MFm,CZ16,28509.02,8556.31,5175.49
RB-dxAC_equip-spltAC-SEER-BA-rDXGF-LRM-LSC-AOE,rDXGF,MFm,CZ16,28509.02,8556.31,5175.49
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-AOE,rDXHP,MFm,CZ16,30632.24,8556.31,5175.49
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-AOE,rDXHP,MFm,CZ16,30632.24,8556.31,5175.49
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-AOE,rDXHP,MFm,CZ16,30632.24,8556.31,5175.49
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-AOE,rDXHP,MFm,CZ16,30632.24,8556.31,5175.49
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-NR,rDXHP,MFm,CZ16,25938.26,7719.8,5175.49
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-NC,rDXHP,MFm,CZ16,25938.26,7719.8,5175.49
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-AOE,rDXHP,MFm,CZ16,30632.24,8556.31,5175.49
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-AOE,rDXHP,MFm,CZ16,30632.24,8556.31,5175.49
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-AOE,rDXHP,MFm,CZ16,30632.24,8556.31,5175.49
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-AOE,rDXHP,MFm,CZ16,30632.24,8556.31,5175.49
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-AOE,rDXHP,MFm,CZ16,30632.24,8556.31,5175.49
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-AOE,rDXHP,MFm,CZ16,30632.24,8556.31,5175.49
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-AOE,rDXHP,MFm,CZ16,30632.24,8556.31,5175.49
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-AOE,rDXHP,MFm,CZ16,30632.24,8556.31,5175.49
