Hour,LoadShape
1,0.0001004161877
2,9.840321161e-05
3,0.0001057927317
4,0.0001084282967
5,0.0001162878641
6,0.0001327878575
7,0.0001423036039
8,0.0001730246981
9,0.0001150208515
10,0.0001037933436
11,0.0001019867579
12,0.0001019064993
13,0.0001057485774
14,0.0001014102761
15,0.0001042094693
16,0.000110677503
17,0.000137051037
18,0.0001532592106
19,0.0001654719559
20,0.0001713293434
21,0.0001737343082
22,0.0001631362402
23,0.0001611097621
24,0.0001140631948
25,0.0001260658572
26,0.0001330897216
27,0.0001370899174
28,0.0001347367735
29,0.0001379328476
30,0.0001491561328
31,0.0001346184269
32,0.0001901354388
33,0.0001522606597
34,0.0001401872816
35,0.0001368117668
36,0.0001268064945
37,0.0001125699237
38,9.273272492e-05
39,8.912861409e-05
40,9.883684307e-05
41,0.000116066485
42,0.0001455378869
43,0.0001407118839
44,0.0001476657369
45,0.0001504839879
46,0.0001393219911
47,0.0001321412434
48,9.555335569e-05
49,0.0001014540832
50,0.0001055211731
51,0.0001099231329
52,0.0001144514901
53,0.0001273501794
54,0.0001525390691
55,0.0001579371301
56,0.0001804537202
57,0.0001103846691
58,9.295724522e-05
59,8.771015928e-05
60,8.234956552e-05
61,7.496345463e-05
62,6.424115704e-05
63,6.454322798e-05
64,7.309890644e-05
65,9.435412035e-05
66,0.0001159510666
67,0.0001330951536
68,0.0001412425989
69,0.000151470065
70,0.0001522855006
71,0.000168511684
72,0.0001245648633
73,0.0001639630459
74,0.0001790937173
75,0.0001905157428
76,0.0002015935324
77,0.0002100198479
78,0.000221942565
79,0.0002255231165
80,0.0002631666167
81,0.0001943061415
82,0.0001652610981
83,0.0001045099789
84,8.78881082e-05
85,6.998920624e-05
86,6.202617844e-05
87,6.108022614e-05
88,6.840979888e-05
89,9.024206106e-05
90,0.0001158578155
91,0.0001332726306
92,0.0001420558671
93,0.0001541750674
94,0.0001587018464
95,0.0001818140912
96,0.0001347669575
97,0.0001737547897
98,0.0001965853518
99,0.0002090350427
100,0.0002153240376
101,0.0002263802727
102,0.0002415655167
103,0.000222983332
104,0.0002971517835
105,0.0002238486698
106,0.0001638689545
107,0.0001133677199
108,9.732166476e-05
109,8.060671482e-05
110,7.029756599e-05
111,6.462929079e-05
112,7.07620169e-05
113,9.212887662e-05
114,0.0001253606932
115,0.0001331008785
116,0.000144031302
117,0.0001618559612
118,0.0001700470997
119,0.0001933580318
120,0.000152237181
121,0.0001814271482
122,0.0001871173277
123,0.0001885319658
124,0.0001893832843
125,0.0001952235813
126,0.0002059660587
127,0.000187067239
128,0.0002635153055
129,0.0002128761265
130,0.0002097836567
131,0.0002032025351
132,0.0001502355401
133,0.0001426527888
134,0.0001380113047
135,0.0001329677483
136,0.0001269049171
137,0.0001357526768
138,0.0001766248752
139,0.0001646205058
140,0.0001743298768
141,0.0001984489687
142,0.0001979411679
143,0.0002178593815
144,0.0001599731182
145,0.0001877383121
146,0.0001947665679
147,0.0002030375971
148,0.0002105714216
149,0.0002115605128
150,0.0002171806859
151,0.0001973846511
152,0.0002792372648
