File Name,BldgLoc,BldgType,Story,BldgHVAC,BldgVint,TechGroup,TechType,TechID,Cohort,Case,Net Site EUI,Net Source EUI,Total Energy/Net Site Energy,Total Energy/Net Source Energy,Total,Heating,Cooling,Interior Lighting,Exterior Lighting,Interior Equipment,Exterior Equipment,Fans,Pumps,Heat Rejection,Humidification,Heat Recovery,Water Systems,Refrigeration,Generators,Heating Elec,Cooling Elec,Heating NG,Cooling NG,Interior Equipment Elec,Interior Equipment NG,Unmet Heating,Unmet Cooling,Conditioned Area,Electricity:Facility [J](Hourly)
runs/CZ10/SFm&1&rDXGF&Ex&dxAC_equip/RB-dxAC_equip-spltAC-SEER-BA-rDXGF-LRM-LSC-AOE/instance-out.sql,CZ10,SFm,1,rDXGF,Ex,dxAC_equip,,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-LRM-LSC-AOE,SFm&1&rDXGF&Ex&dxAC_equip,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-LRM-LSC-AOE,38.24,74.76,29414.26,57498.34,29414.26,3296.62,1805.39,1557.5,457.71,10338.53,0.0,207.47,0.0,0.0,0.0,0.0,11751.04,0.0,0.0,0.0,1805.39,3296.62,0.0,8268.27,2070.26,0.0,0.0,270.12,14481167.256469924
runs/CZ10/SFm&1&rDXGF&Ex&dxAC_equip/RB-dxAC_equip-spltAC-SEER-BA-rDXGF-LRM-LSC-NR/instance-out.sql,CZ10,SFm,1,rDXGF,Ex,dxAC_equip,,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-LRM-LSC-NR,SFm&1&rDXGF&Ex&dxAC_equip,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-LRM-LSC-NR,38.01,74.03,29237.76,56939.35,29237.76,3296.62,1628.88,1557.5,457.71,10338.53,0.0,207.47,0.0,0.0,0.0,0.0,11751.04,0.0,0.0,0.0,1628.88,3296.62,0.0,8268.27,2070.26,0.0,0.0,270.12,13730716.650798595
runs/CZ10/SFm&1&rDXGF&Ex&dxAC_equip/RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-0%UC-AOE/instance-out.sql,CZ10,SFm,1,rDXGF,Ex,dxAC_equip,,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-0%UC-AOE,SFm&1&rDXGF&Ex&dxAC_equip,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-0%UC-AOE,38.47,75.46,29584.95,58038.89,29584.94,3296.62,1976.07,1557.5,457.71,10338.53,0.0,207.47,0.0,0.0,0.0,0.0,11751.04,0.0,0.0,0.0,1976.07,3296.62,0.0,8268.27,2070.26,0.0,0.0,270.12,15206870.600479387
runs/CZ10/SFm&1&rDXGF&Ex&dxAC_equip/RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-0%UC-NR/instance-out.sql,CZ10,SFm,1,rDXGF,Ex,dxAC_equip,,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-0%UC-NR,SFm&1&rDXGF&Ex&dxAC_equip,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-0%UC-NR,38.21,74.67,29391.76,57427.06,29391.75,3296.62,1782.88,1557.5,457.71,10338.53,0.0,207.47,0.0,0.0,0.0,0.0,11751.04,0.0,0.0,0.0,1782.88,3296.62,0.0,8268.27,2070.26,0.0,0.0,270.12,14385471.34237932
runs/CZ10/SFm&1&rDXGF&Ex&dxAC_equip/RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-30%UC-AOE/instance-out.sql,CZ10,SFm,1,rDXGF,Ex,dxAC_equip,,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-30%UC-AOE,SFm&1&rDXGF&Ex&dxAC_equip,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-30%UC-AOE,39.72,79.44,30551.08,61098.65,30551.079999999998,3296.62,2942.21,1557.5,457.71,10338.53,0.0,207.47,0.0,0.0,0.0,0.0,11751.04,0.0,0.0,0.0,2942.21,3296.62,0.0,8268.27,2070.26,0.0,0.0,270.12,19314625.371085595
runs/CZ10/SFm&1&rDXGF&Ex&dxAC_equip/RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-15%UC-AOE/instance-out.sql,CZ10,SFm,1,rDXGF,Ex,dxAC_equip,,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-15%UC-AOE,SFm&1&rDXGF&Ex&dxAC_equip,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-15%UC-AOE,39.09,77.45,30068.02,59568.77,30068.01,3296.62,2459.14,1557.5,457.71,10338.53,0.0,207.47,0.0,0.0,0.0,0.0,11751.04,0.0,0.0,0.0,2459.14,3296.62,0.0,8268.27,2070.26,0.0,0.0,270.12,17260747.98678444
runs/CZ10/SFm&1&rDXGF&Ex&dxAC_equip/RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-22.5%UC-AOE/instance-out.sql,CZ10,SFm,1,rDXGF,Ex,dxAC_equip,,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-22.5%UC-AOE,SFm&1&rDXGF&Ex&dxAC_equip,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-22.5%UC-AOE,39.41,78.44,30309.55,60333.71,30309.549999999996,3296.62,2700.68,1557.5,457.71,10338.53,0.0,207.47,0.0,0.0,0.0,0.0,11751.04,0.0,0.0,0.0,2700.68,3296.62,0.0,8268.27,2070.26,0.0,0.0,270.12,18287686.682349406
runs/CZ10/SFm&1&rDXGF&Ex&dxAC_equip/RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-40%UC-AOE/instance-out.sql,CZ10,SFm,1,rDXGF,Ex,dxAC_equip,,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-40%UC-AOE,SFm&1&rDXGF&Ex&dxAC_equip,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-40%UC-AOE,40.14,80.77,30873.13,62118.56,30873.129999999997,3296.62,3264.25,1557.5,457.71,10338.53,0.0,207.47,0.0,0.0,0.0,0.0,11751.04,0.0,0.0,0.0,3264.25,3296.62,0.0,8268.27,2070.26,0.0,0.0,270.12,20683876.963848334
runs/CZ10/SFm&1&rDXHP&Ex&dxHP_equip/RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-NR/instance-out.sql,CZ10,SFm,1,rDXHP,Ex,dxHP_equip,,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-NR,SFm&1&rDXHP&Ex&dxHP_equip,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-NR,35.69,75.6,27450.91,58147.94,27450.91,1478.6,1628.9,1557.5,457.71,10338.53,0.0,238.95,0.0,0.0,0.0,0.0,11750.72,0.0,0.0,1478.6,1628.9,0.0,0.0,8268.27,2070.26,0.0,0.0,270.12,13730758.998956898
runs/CZ10/SFm&1&rDXGF&Ex&dxAC_equip/RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-7.5%UC-AOE/instance-out.sql,CZ10,SFm,1,rDXGF,Ex,dxAC_equip,,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-7.5%UC-AOE,SFm&1&rDXGF&Ex&dxAC_equip,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-7.5%UC-AOE,38.78,76.46,29826.48,58803.83,29826.479999999996,3296.62,2217.61,1557.5,457.71,10338.53,0.0,207.47,0.0,0.0,0.0,0.0,11751.04,0.0,0.0,0.0,2217.61,3296.62,0.0,8268.27,2070.26,0.0,0.0,270.12,16233809.291943347
